9/30/2018 4:39:24 PM;0.00
9/30/2018 4:39:25 PM;0.00
9/30/2018 4:39:26 PM;0.00
9/30/2018 4:39:27 PM;0.00
9/30/2018 4:39:28 PM;0.00
9/30/2018 4:39:29 PM;0.00
9/30/2018 4:39:30 PM;0.00
9/30/2018 4:39:31 PM;0.00
9/30/2018 4:39:32 PM;0.00
9/30/2018 4:39:33 PM;0.00
9/30/2018 4:39:34 PM;0.00
9/30/2018 4:39:35 PM;0.00
9/30/2018 4:39:36 PM;0.00
9/30/2018 4:39:37 PM;0.00
9/30/2018 4:39:38 PM;0.00
9/30/2018 4:39:39 PM;0.00
9/30/2018 4:39:40 PM;0.00
9/30/2018 4:39:41 PM;0.00
9/30/2018 4:39:42 PM;0.00
9/30/2018 4:39:43 PM;0.00
9/30/2018 4:39:44 PM;0.00
9/30/2018 4:39:45 PM;0.00
9/30/2018 4:39:46 PM;0.00
9/30/2018 4:39:47 PM;0.00
9/30/2018 4:39:48 PM;0.00
9/30/2018 4:39:49 PM;0.00
9/30/2018 4:39:50 PM;0.00
9/30/2018 4:39:51 PM;0.00
9/30/2018 4:39:52 PM;0.00
9/30/2018 4:39:53 PM;0.00
9/30/2018 4:39:54 PM;0.00
9/30/2018 4:39:55 PM;0.00
9/30/2018 4:39:56 PM;0.00
9/30/2018 4:39:57 PM;0.00
9/30/2018 4:39:58 PM;0.00
9/30/2018 4:39:59 PM;0.00
9/30/2018 4:40:00 PM;0.00
9/30/2018 4:40:01 PM;0.00
9/30/2018 4:40:02 PM;0.00
9/30/2018 4:40:03 PM;0.00
9/30/2018 4:40:04 PM;0.00
9/30/2018 4:40:05 PM;0.00
9/30/2018 4:40:06 PM;0.00
9/30/2018 4:40:07 PM;0.00
9/30/2018 4:40:08 PM;0.00
9/30/2018 4:40:09 PM;0.00
9/30/2018 4:40:10 PM;0.00
9/30/2018 4:40:11 PM;0.00
9/30/2018 4:40:12 PM;0.00
9/30/2018 4:40:13 PM;0.00
9/30/2018 4:40:14 PM;0.00
9/30/2018 4:40:15 PM;0.00
9/30/2018 4:40:16 PM;0.00
9/30/2018 4:40:17 PM;0.00
9/30/2018 4:40:18 PM;0.00
9/30/2018 4:40:19 PM;0.00
9/30/2018 4:40:20 PM;0.00
9/30/2018 4:40:21 PM;0.00
9/30/2018 4:40:22 PM;0.00
9/30/2018 4:40:23 PM;0.00
9/30/2018 4:40:24 PM;0.00
9/30/2018 4:40:25 PM;0.00
9/30/2018 4:40:26 PM;0.00
9/30/2018 4:40:27 PM;0.00
9/30/2018 4:40:28 PM;0.00
9/30/2018 4:40:29 PM;0.00
9/30/2018 4:40:30 PM;0.00
9/30/2018 4:40:31 PM;0.00
9/30/2018 4:40:32 PM;0.00
9/30/2018 4:40:33 PM;0.00
9/30/2018 4:40:34 PM;0.00
9/30/2018 4:40:35 PM;0.00
9/30/2018 4:40:36 PM;0.00
9/30/2018 4:40:37 PM;0.00
9/30/2018 4:40:38 PM;0.00
9/30/2018 4:40:39 PM;0.00
9/30/2018 4:40:40 PM;0.00
9/30/2018 4:40:41 PM;0.00
9/30/2018 4:40:42 PM;0.00
9/30/2018 4:40:43 PM;0.00
9/30/2018 4:40:44 PM;0.00
9/30/2018 4:40:45 PM;0.00
9/30/2018 4:40:46 PM;0.00
9/30/2018 4:40:47 PM;0.00
9/30/2018 4:40:48 PM;0.00
9/30/2018 4:40:49 PM;0.00
9/30/2018 4:40:50 PM;0.00
9/30/2018 4:40:51 PM;0.00
9/30/2018 4:40:52 PM;0.00
9/30/2018 4:40:53 PM;0.00
9/30/2018 4:40:54 PM;0.00
9/30/2018 4:40:55 PM;0.00
9/30/2018 4:40:56 PM;0.00
9/30/2018 4:40:57 PM;0.00
9/30/2018 4:40:58 PM;0.00
9/30/2018 4:40:59 PM;0.00
9/30/2018 4:41:00 PM;0.00
9/30/2018 4:41:01 PM;0.00
9/30/2018 4:41:02 PM;0.00
9/30/2018 4:41:03 PM;0.00
9/30/2018 4:41:04 PM;0.00
9/30/2018 4:41:05 PM;0.00
9/30/2018 4:41:06 PM;0.00
9/30/2018 4:41:07 PM;0.00
9/30/2018 4:41:08 PM;0.00
9/30/2018 4:41:09 PM;0.00
9/30/2018 4:41:10 PM;0.00
9/30/2018 4:41:11 PM;0.00
9/30/2018 4:41:12 PM;0.00
9/30/2018 4:41:13 PM;0.00
9/30/2018 4:41:14 PM;0.00
9/30/2018 4:41:15 PM;0.00
9/30/2018 4:41:16 PM;0.00
9/30/2018 4:41:18 PM;0.00
9/30/2018 4:41:18 PM;0.00
9/30/2018 4:41:19 PM;0.00
9/30/2018 4:41:20 PM;0.00
9/30/2018 4:41:21 PM;0.00
9/30/2018 4:41:22 PM;0.00
9/30/2018 4:41:23 PM;0.00
9/30/2018 4:41:24 PM;0.00
9/30/2018 4:41:25 PM;0.00
9/30/2018 4:41:26 PM;0.00
9/30/2018 4:41:27 PM;0.00
9/30/2018 4:41:28 PM;0.00
9/30/2018 4:41:29 PM;0.00
9/30/2018 4:41:30 PM;0.00
9/30/2018 4:41:31 PM;0.00
9/30/2018 4:41:32 PM;0.00
9/30/2018 4:41:33 PM;0.00
9/30/2018 4:41:34 PM;0.00
9/30/2018 4:41:35 PM;0.00
9/30/2018 4:41:36 PM;0.00
9/30/2018 4:41:37 PM;0.00
9/30/2018 4:41:38 PM;0.00
9/30/2018 4:41:39 PM;0.00
9/30/2018 4:41:40 PM;0.00
9/30/2018 4:41:41 PM;0.00
9/30/2018 4:41:42 PM;0.00
9/30/2018 4:41:43 PM;0.00
9/30/2018 4:41:44 PM;0.00
9/30/2018 4:41:45 PM;0.00
9/30/2018 4:41:46 PM;0.00
9/30/2018 4:41:47 PM;0.00
9/30/2018 4:41:48 PM;0.00
9/30/2018 4:41:49 PM;0.00
9/30/2018 4:41:50 PM;0.00
9/30/2018 4:41:51 PM;0.00
9/30/2018 4:41:52 PM;0.00
9/30/2018 4:41:53 PM;0.00
9/30/2018 4:41:54 PM;0.00
9/30/2018 4:41:55 PM;0.00
9/30/2018 4:41:56 PM;0.00
9/30/2018 4:41:57 PM;0.00
9/30/2018 4:41:58 PM;0.00
9/30/2018 4:41:59 PM;0.00
9/30/2018 4:42:00 PM;0.00
9/30/2018 4:42:01 PM;0.00
9/30/2018 4:42:02 PM;0.00
9/30/2018 4:42:03 PM;0.00
9/30/2018 4:42:04 PM;0.00
9/30/2018 4:42:05 PM;0.00
9/30/2018 4:42:06 PM;0.00
9/30/2018 4:42:07 PM;0.00
9/30/2018 4:42:08 PM;0.00
9/30/2018 4:42:09 PM;0.00
9/30/2018 4:42:10 PM;0.00
9/30/2018 4:42:11 PM;0.00
9/30/2018 4:42:12 PM;0.00
9/30/2018 4:42:13 PM;0.00
9/30/2018 4:42:14 PM;0.00
9/30/2018 4:42:15 PM;0.00
9/30/2018 4:42:16 PM;0.00
9/30/2018 4:42:17 PM;0.00
9/30/2018 4:42:18 PM;0.00
9/30/2018 4:42:19 PM;0.00
9/30/2018 4:42:20 PM;0.00
9/30/2018 4:42:21 PM;0.00
9/30/2018 4:42:22 PM;0.00
9/30/2018 4:42:23 PM;0.00
9/30/2018 4:42:24 PM;0.00
9/30/2018 4:42:25 PM;0.00
9/30/2018 4:42:26 PM;0.00
9/30/2018 4:42:27 PM;0.00
9/30/2018 4:42:28 PM;0.00
9/30/2018 4:42:29 PM;0.00
9/30/2018 4:42:30 PM;0.00
9/30/2018 4:42:31 PM;0.00
9/30/2018 4:42:32 PM;0.00
9/30/2018 4:42:33 PM;0.00
9/30/2018 4:42:34 PM;0.00
9/30/2018 4:42:35 PM;0.00
9/30/2018 4:42:36 PM;0.00
9/30/2018 4:42:37 PM;0.00
9/30/2018 4:42:38 PM;0.00
9/30/2018 4:42:39 PM;0.00
9/30/2018 4:42:40 PM;0.00
9/30/2018 4:42:41 PM;0.00
9/30/2018 4:42:43 PM;0.00
9/30/2018 4:42:44 PM;0.00
9/30/2018 4:42:45 PM;0.00
9/30/2018 4:42:46 PM;0.00
9/30/2018 4:42:47 PM;0.00
9/30/2018 4:42:48 PM;0.00
9/30/2018 4:42:49 PM;0.00
9/30/2018 4:42:50 PM;0.00
9/30/2018 4:42:51 PM;0.00
9/30/2018 4:42:52 PM;0.00
9/30/2018 4:42:53 PM;0.00
9/30/2018 4:42:54 PM;0.00
9/30/2018 4:42:55 PM;0.00
9/30/2018 4:42:56 PM;0.00
9/30/2018 4:42:57 PM;0.00
9/30/2018 4:42:58 PM;0.00
9/30/2018 4:42:59 PM;0.00
9/30/2018 4:43:00 PM;0.00
9/30/2018 4:43:01 PM;0.00
9/30/2018 4:43:02 PM;0.00
9/30/2018 4:43:03 PM;0.00
9/30/2018 4:43:04 PM;0.00
9/30/2018 4:43:05 PM;0.00
9/30/2018 4:43:06 PM;0.00
9/30/2018 4:43:07 PM;0.00
9/30/2018 4:43:08 PM;0.00
9/30/2018 4:43:09 PM;0.00
9/30/2018 4:43:10 PM;0.00
9/30/2018 4:43:11 PM;0.00
9/30/2018 4:43:12 PM;0.00
9/30/2018 4:43:13 PM;0.00
9/30/2018 4:43:14 PM;0.00
9/30/2018 4:43:15 PM;0.00
9/30/2018 4:43:16 PM;0.00
9/30/2018 4:43:17 PM;0.00
9/30/2018 4:43:18 PM;0.00
9/30/2018 4:43:19 PM;0.00
9/30/2018 4:43:20 PM;0.00
9/30/2018 4:43:21 PM;0.00
9/30/2018 4:43:22 PM;0.00
